Date,Date,Irr
2020-04-20 08:30:00,2020-04-20 08:30:00,769.46
2020-04-20 09:30:00,2020-04-20 09:30:00,402.66
2020-04-20 10:30:00,2020-04-20 10:30:00,390.1
2020-04-20 11:30:00,2020-04-20 11:30:00,586.61
2020-04-20 12:30:00,2020-04-20 12:30:00,1360.53
2020-04-20 13:30:00,2020-04-20 13:30:00,0.0
2020-04-20 14:30:00,2020-04-20 14:30:00,0.0
2020-04-20 15:30:00,2020-04-20 15:30:00,0.0
2020-04-20 16:30:00,2020-04-20 16:30:00,0.0
2020-04-20 17:30:00,2020-04-20 17:30:00,0.0
2020-04-20 18:30:00,2020-04-20 18:30:00,0.0
2020-04-20 19:30:00,2020-04-20 19:30:00,0.0
2020-04-20 20:30:00,2020-04-20 20:30:00,0.0
2020-04-20 21:30:00,2020-04-20 21:30:00,0.0
2020-04-20 22:30:00,2020-04-20 22:30:00,0.0
2020-04-20 23:30:00,2020-04-20 23:30:00,0.0
2020-04-21 00:30:00,2020-04-21 00:30:00,0.0
2020-04-21 01:30:00,2020-04-21 01:30:00,34.64
2020-04-21 02:30:00,2020-04-21 02:30:00,303.84
2020-04-21 03:30:00,2020-04-21 03:30:00,501.22
2020-04-21 04:30:00,2020-04-21 04:30:00,721.38
2020-04-21 05:30:00,2020-04-21 05:30:00,856.52
2020-04-21 06:30:00,2020-04-21 06:30:00,919.38
2020-04-21 07:30:00,2020-04-21 07:30:00,982.57
2020-04-21 08:30:00,2020-04-21 08:30:00,1076.62
2020-04-21 09:30:00,2020-04-21 09:30:00,1066.12
2020-04-21 10:30:00,2020-04-21 10:30:00,1148.12
2020-04-21 11:30:00,2020-04-21 11:30:00,1347.72
2020-04-21 12:30:00,2020-04-21 12:30:00,1469.74
2020-04-21 13:30:00,2020-04-21 13:30:00,0.0
2020-04-21 14:30:00,2020-04-21 14:30:00,0.0
2020-04-21 15:30:00,2020-04-21 15:30:00,0.0
2020-04-21 16:30:00,2020-04-21 16:30:00,0.0
2020-04-21 17:30:00,2020-04-21 17:30:00,0.0
2020-04-21 18:30:00,2020-04-21 18:30:00,0.0
2020-04-21 19:30:00,2020-04-21 19:30:00,0.0
2020-04-21 20:30:00,2020-04-21 20:30:00,0.0
2020-04-21 21:30:00,2020-04-21 21:30:00,0.0
2020-04-21 22:30:00,2020-04-21 22:30:00,0.0
2020-04-21 23:30:00,2020-04-21 23:30:00,0.0
2020-04-22 00:30:00,2020-04-22 00:30:00,0.0
2020-04-22 01:30:00,2020-04-22 01:30:00,40.16
2020-04-22 02:30:00,2020-04-22 02:30:00,320.6
2020-04-22 03:30:00,2020-04-22 03:30:00,587.79
2020-04-22 04:30:00,2020-04-22 04:30:00,762.25
2020-04-22 05:30:00,2020-04-22 05:30:00,879.34
2020-04-22 06:30:00,2020-04-22 06:30:00,966.92
2020-04-22 07:30:00,2020-04-22 07:30:00,1046.69
2020-04-22 08:30:00,2020-04-22 08:30:00,1107.02
2020-04-22 09:30:00,2020-04-22 09:30:00,1190.11
2020-04-22 10:30:00,2020-04-22 10:30:00,1178.81
2020-04-22 11:30:00,2020-04-22 11:30:00,1324.63
2020-04-22 12:30:00,2020-04-22 12:30:00,1736.22
2020-04-22 13:30:00,2020-04-22 13:30:00,0.0
2020-04-22 14:30:00,2020-04-22 14:30:00,0.0
2020-04-22 15:30:00,2020-04-22 15:30:00,0.0
2020-04-22 16:30:00,2020-04-22 16:30:00,0.0
2020-04-22 17:30:00,2020-04-22 17:30:00,0.0
2020-04-22 18:30:00,2020-04-22 18:30:00,0.0
2020-04-22 19:30:00,2020-04-22 19:30:00,0.0
2020-04-22 20:30:00,2020-04-22 20:30:00,0.0
2020-04-22 21:30:00,2020-04-22 21:30:00,0.0
2020-04-22 22:30:00,2020-04-22 22:30:00,0.0
2020-04-22 23:30:00,2020-04-22 23:30:00,0.0
2020-04-23 00:30:00,2020-04-23 00:30:00,0.0
2020-04-23 01:30:00,2020-04-23 01:30:00,14.54
2020-04-23 02:30:00,2020-04-23 02:30:00,245.64
2020-04-23 03:30:00,2020-04-23 03:30:00,495.61
2020-04-23 04:30:00,2020-04-23 04:30:00,655.08
2020-04-23 05:30:00,2020-04-23 05:30:00,754.93
2020-04-23 06:30:00,2020-04-23 06:30:00,890.22
2020-04-23 07:30:00,2020-04-23 07:30:00,875.0
2020-04-23 08:30:00,2020-04-23 08:30:00,1014.39
2020-04-23 09:30:00,2020-04-23 09:30:00,985.16
2020-04-23 10:30:00,2020-04-23 10:30:00,467.47
2020-04-23 11:30:00,2020-04-23 11:30:00,340.33
2020-04-23 12:30:00,2020-04-23 12:30:00,220.84
2020-04-23 13:30:00,2020-04-23 13:30:00,0.0
2020-04-23 14:30:00,2020-04-23 14:30:00,0.0
2020-04-23 15:30:00,2020-04-23 15:30:00,0.0
2020-04-23 16:30:00,2020-04-23 16:30:00,0.0
2020-04-23 17:30:00,2020-04-23 17:30:00,0.0
2020-04-23 18:30:00,2020-04-23 18:30:00,0.0
2020-04-23 19:30:00,2020-04-23 19:30:00,0.0
2020-04-23 20:30:00,2020-04-23 20:30:00,0.0
2020-04-23 21:30:00,2020-04-23 21:30:00,0.0
2020-04-23 22:30:00,2020-04-23 22:30:00,0.0
2020-04-23 23:30:00,2020-04-23 23:30:00,0.0
2020-04-24 00:30:00,2020-04-24 00:30:00,0.0
2020-04-24 01:30:00,2020-04-24 01:30:00,43.23
2020-04-24 02:30:00,2020-04-24 02:30:00,303.59
2020-04-24 03:30:00,2020-04-24 03:30:00,575.55
2020-04-24 04:30:00,2020-04-24 04:30:00,750.59
2020-04-24 05:30:00,2020-04-24 05:30:00,851.85
2020-04-24 06:30:00,2020-04-24 06:30:00,933.61
2020-04-24 07:30:00,2020-04-24 07:30:00,814.24
2020-04-24 08:30:00,2020-04-24 08:30:00,922.6
2020-04-24 09:30:00,2020-04-24 09:30:00,890.69
2020-04-24 10:30:00,2020-04-24 10:30:00,1127.25
2020-04-24 11:30:00,2020-04-24 11:30:00,1209.07
2020-04-24 12:30:00,2020-04-24 12:30:00,1691.32
2020-04-24 13:30:00,2020-04-24 13:30:00,0.0
2020-04-24 14:30:00,2020-04-24 14:30:00,0.0
2020-04-24 15:30:00,2020-04-24 15:30:00,0.0
2020-04-24 16:30:00,2020-04-24 16:30:00,0.0
2020-04-24 17:30:00,2020-04-24 17:30:00,0.0
2020-04-24 18:30:00,2020-04-24 18:30:00,0.0
2020-04-24 19:30:00,2020-04-24 19:30:00,0.0
2020-04-24 20:30:00,2020-04-24 20:30:00,0.0
2020-04-24 21:30:00,2020-04-24 21:30:00,0.0
2020-04-24 22:30:00,2020-04-24 22:30:00,0.0
2020-04-24 23:30:00,2020-04-24 23:30:00,0.0
2020-04-25 00:30:00,2020-04-25 00:30:00,0.0
2020-04-25 01:30:00,2020-04-25 01:30:00,41.22
2020-04-25 02:30:00,2020-04-25 02:30:00,279.33
2020-04-25 03:30:00,2020-04-25 03:30:00,571.54
2020-04-25 04:30:00,2020-04-25 04:30:00,651.27
2020-04-25 05:30:00,2020-04-25 05:30:00,687.3
2020-04-25 06:30:00,2020-04-25 06:30:00,734.76
2020-04-25 07:30:00,2020-04-25 07:30:00,994.19
2020-04-25 08:30:00,2020-04-25 08:30:00,1025.39
2020-04-25 09:30:00,2020-04-25 09:30:00,1057.5
2020-04-25 10:30:00,2020-04-25 10:30:00,931.62
2020-04-25 11:30:00,2020-04-25 11:30:00,698.04
2020-04-25 12:30:00,2020-04-25 12:30:00,758.24
2020-04-25 13:30:00,2020-04-25 13:30:00,0.0
2020-04-25 14:30:00,2020-04-25 14:30:00,0.0
2020-04-25 15:30:00,2020-04-25 15:30:00,0.0
2020-04-25 16:30:00,2020-04-25 16:30:00,0.0
2020-04-25 17:30:00,2020-04-25 17:30:00,0.0
2020-04-25 18:30:00,2020-04-25 18:30:00,0.0
2020-04-25 19:30:00,2020-04-25 19:30:00,0.0
2020-04-25 20:30:00,2020-04-25 20:30:00,0.0
2020-04-25 21:30:00,2020-04-25 21:30:00,0.0
2020-04-25 22:30:00,2020-04-25 22:30:00,0.0
2020-04-25 23:30:00,2020-04-25 23:30:00,0.0
2020-04-26 00:30:00,2020-04-26 00:30:00,0.0
2020-04-26 01:30:00,2020-04-26 01:30:00,43.49
2020-04-26 02:30:00,2020-04-26 02:30:00,282.0
2020-04-26 03:30:00,2020-04-26 03:30:00,536.0
2020-04-26 04:30:00,2020-04-26 04:30:00,709.16
2020-04-26 05:30:00,2020-04-26 05:30:00,774.49
2020-04-26 06:30:00,2020-04-26 06:30:00,904.01
2020-04-26 07:30:00,2020-04-26 07:30:00,909.67
2020-04-26 08:30:00,2020-04-26 08:30:00,952.87
2020-04-26 09:30:00,2020-04-26 09:30:00,750.09
2020-04-26 10:30:00,2020-04-26 10:30:00,794.43
2020-04-26 11:30:00,2020-04-26 11:30:00,1000.28
2020-04-26 12:30:00,2020-04-26 12:30:00,917.37
2020-04-26 13:30:00,2020-04-26 13:30:00,0.0
2020-04-26 14:30:00,2020-04-26 14:30:00,0.0
2020-04-26 15:30:00,2020-04-26 15:30:00,0.0
2020-04-26 16:30:00,2020-04-26 16:30:00,0.0
2020-04-26 17:30:00,2020-04-26 17:30:00,0.0
2020-04-26 18:30:00,2020-04-26 18:30:00,0.0
2020-04-26 19:30:00,2020-04-26 19:30:00,0.0
2020-04-26 20:30:00,2020-04-26 20:30:00,0.0
2020-04-26 21:30:00,2020-04-26 21:30:00,0.0
2020-04-26 22:30:00,2020-04-26 22:30:00,0.0
2020-04-26 23:30:00,2020-04-26 23:30:00,0.0
2020-04-27 00:30:00,2020-04-27 00:30:00,0.0
2020-04-27 01:30:00,2020-04-27 01:30:00,40.73
2020-04-27 02:30:00,2020-04-27 02:30:00,300.14
2020-04-27 03:30:00,2020-04-27 03:30:00,386.91
2020-04-27 04:30:00,2020-04-27 04:30:00,391.13
2020-04-27 05:30:00,2020-04-27 05:30:00,526.02
2020-04-27 06:30:00,2020-04-27 06:30:00,751.0
2020-04-27 07:30:00,2020-04-27 07:30:00,933.94
2020-04-27 08:30:00,2020-04-27 08:30:00,922.64
2020-04-27 09:30:00,2020-04-27 09:30:00,921.18
2020-04-27 10:30:00,2020-04-27 10:30:00,1093.53
2020-04-27 11:30:00,2020-04-27 11:30:00,1021.52
2020-04-27 12:30:00,2020-04-27 12:30:00,1107.68
2020-04-27 13:30:00,2020-04-27 13:30:00,0.0
2020-04-27 14:30:00,2020-04-27 14:30:00,0.0
2020-04-27 15:30:00,2020-04-27 15:30:00,0.0
2020-04-27 16:30:00,2020-04-27 16:30:00,0.0
2020-04-27 17:30:00,2020-04-27 17:30:00,0.0
2020-04-27 18:30:00,2020-04-27 18:30:00,0.0
2020-04-27 19:30:00,2020-04-27 19:30:00,0.0
2020-04-27 20:30:00,2020-04-27 20:30:00,0.0
2020-04-27 21:30:00,2020-04-27 21:30:00,0.0
2020-04-27 22:30:00,2020-04-27 22:30:00,0.0
2020-04-27 23:30:00,2020-04-27 23:30:00,0.0
2020-04-28 00:30:00,2020-04-28 00:30:00,0.0
2020-04-28 01:30:00,2020-04-28 01:30:00,41.54
2020-04-28 02:30:00,2020-04-28 02:30:00,300.29
2020-04-28 03:30:00,2020-04-28 03:30:00,538.36
2020-04-28 04:30:00,2020-04-28 04:30:00,677.94
2020-04-28 05:30:00,2020-04-28 05:30:00,744.0
2020-04-28 06:30:00,2020-04-28 06:30:00,813.32
2020-04-28 07:30:00,2020-04-28 07:30:00,946.25
2020-04-28 08:30:00,2020-04-28 08:30:00,1033.08
2020-04-28 09:30:00,2020-04-28 09:30:00,985.82
2020-04-28 10:30:00,2020-04-28 10:30:00,1043.59
2020-04-28 11:30:00,2020-04-28 11:30:00,969.63
2020-04-28 12:30:00,2020-04-28 12:30:00,1144.48
2020-04-28 13:30:00,2020-04-28 13:30:00,0.0
2020-04-28 14:30:00,2020-04-28 14:30:00,0.0
2020-04-28 15:30:00,2020-04-28 15:30:00,0.0
2020-04-28 16:30:00,2020-04-28 16:30:00,0.0
2020-04-28 17:30:00,2020-04-28 17:30:00,0.0
2020-04-28 18:30:00,2020-04-28 18:30:00,0.0
2020-04-28 19:30:00,2020-04-28 19:30:00,0.0
2020-04-28 20:30:00,2020-04-28 20:30:00,0.0
2020-04-28 21:30:00,2020-04-28 21:30:00,0.0
2020-04-28 22:30:00,2020-04-28 22:30:00,0.0
2020-04-28 23:30:00,2020-04-28 23:30:00,0.0
2020-04-29 00:30:00,2020-04-29 00:30:00,0.0
2020-04-29 01:30:00,2020-04-29 01:30:00,53.3
2020-04-29 02:30:00,2020-04-29 02:30:00,323.96
2020-04-29 03:30:00,2020-04-29 03:30:00,572.85
2020-04-29 04:30:00,2020-04-29 04:30:00,739.23
2020-04-29 05:30:00,2020-04-29 05:30:00,847.23
2020-04-29 06:30:00,2020-04-29 06:30:00,901.28
2020-04-29 07:30:00,2020-04-29 07:30:00,972.66
2020-04-29 08:30:00,2020-04-29 08:30:00,967.8
2020-04-29 09:30:00,2020-04-29 09:30:00,1036.98
2020-04-29 10:30:00,2020-04-29 10:30:00,1168.96
2020-04-29 11:30:00,2020-04-29 11:30:00,1306.65
2020-04-29 12:30:00,2020-04-29 12:30:00,1535.03
2020-04-29 13:30:00,2020-04-29 13:30:00,0.0
2020-04-29 14:30:00,2020-04-29 14:30:00,0.0
2020-04-29 15:30:00,2020-04-29 15:30:00,0.0
2020-04-29 16:30:00,2020-04-29 16:30:00,0.0
2020-04-29 17:30:00,2020-04-29 17:30:00,0.0
2020-04-29 18:30:00,2020-04-29 18:30:00,0.0
2020-04-29 19:30:00,2020-04-29 19:30:00,0.0
2020-04-29 20:30:00,2020-04-29 20:30:00,0.0
2020-04-29 21:30:00,2020-04-29 21:30:00,0.0
2020-04-29 22:30:00,2020-04-29 22:30:00,0.0
2020-04-29 23:30:00,2020-04-29 23:30:00,0.0
2020-04-30 00:30:00,2020-04-30 00:30:00,0.0
2020-04-30 01:30:00,2020-04-30 01:30:00,55.38
2020-04-30 02:30:00,2020-04-30 02:30:00,327.09
2020-04-30 03:30:00,2020-04-30 03:30:00,573.81
2020-04-30 04:30:00,2020-04-30 04:30:00,735.65
2020-04-30 05:30:00,2020-04-30 05:30:00,844.82
2020-04-30 06:30:00,2020-04-30 06:30:00,926.83
2020-04-30 07:30:00,2020-04-30 07:30:00,1007.71
2020-04-30 08:30:00,2020-04-30 08:30:00,947.32
2020-04-30 09:30:00,2020-04-30 09:30:00,1027.11
2020-04-30 10:30:00,2020-04-30 10:30:00,1022.69
2020-04-30 11:30:00,2020-04-30 11:30:00,965.46
2020-04-30 12:30:00,2020-04-30 12:30:00,923.93
2020-04-30 13:30:00,2020-04-30 13:30:00,0.0
2020-04-30 14:30:00,2020-04-30 14:30:00,0.0
2020-04-30 15:30:00,2020-04-30 15:30:00,0.0
2020-04-30 16:30:00,2020-04-30 16:30:00,0.0
2020-04-30 17:30:00,2020-04-30 17:30:00,0.0
2020-04-30 18:30:00,2020-04-30 18:30:00,0.0
2020-04-30 19:30:00,2020-04-30 19:30:00,0.0
2020-04-30 20:30:00,2020-04-30 20:30:00,0.0
2020-04-30 21:30:00,2020-04-30 21:30:00,0.0
2020-04-30 22:30:00,2020-04-30 22:30:00,0.0
2020-04-30 23:30:00,2020-04-30 23:30:00,0.0
2020-05-01 00:30:00,2020-05-01 00:30:00,0.0
2020-05-01 01:30:00,2020-05-01 01:30:00,60.89
2020-05-01 02:30:00,2020-05-01 02:30:00,344.41
2020-05-01 03:30:00,2020-05-01 03:30:00,596.58
2020-05-01 04:30:00,2020-05-01 04:30:00,761.09
2020-05-01 05:30:00,2020-05-01 05:30:00,869.67
2020-05-01 06:30:00,2020-05-01 06:30:00,950.38
2020-05-01 07:30:00,2020-05-01 07:30:00,1019.72
2020-05-01 08:30:00,2020-05-01 08:30:00,1080.91
2020-05-01 09:30:00,2020-05-01 09:30:00,1049.63
2020-05-01 10:30:00,2020-05-01 10:30:00,1158.47
2020-05-01 11:30:00,2020-05-01 11:30:00,1202.74
2020-05-01 12:30:00,2020-05-01 12:30:00,1134.43
2020-05-01 13:30:00,2020-05-01 13:30:00,0.0
2020-05-01 14:30:00,2020-05-01 14:30:00,0.0
2020-05-01 15:30:00,2020-05-01 15:30:00,0.0
2020-05-01 16:30:00,2020-05-01 16:30:00,0.0
2020-05-01 17:30:00,2020-05-01 17:30:00,0.0
2020-05-01 18:30:00,2020-05-01 18:30:00,0.0
2020-05-01 19:30:00,2020-05-01 19:30:00,0.0
2020-05-01 20:30:00,2020-05-01 20:30:00,0.0
2020-05-01 21:30:00,2020-05-01 21:30:00,0.0
2020-05-01 22:30:00,2020-05-01 22:30:00,0.0
2020-05-01 23:30:00,2020-05-01 23:30:00,0.0
2020-05-02 00:30:00,2020-05-02 00:30:00,0.0
2020-05-02 01:30:00,2020-05-02 01:30:00,59.95
2020-05-02 02:30:00,2020-05-02 02:30:00,332.97
2020-05-02 03:30:00,2020-05-02 03:30:00,577.85
2020-05-02 04:30:00,2020-05-02 04:30:00,741.24
2020-05-02 05:30:00,2020-05-02 05:30:00,852.19
2020-05-02 06:30:00,2020-05-02 06:30:00,933.88
2020-05-02 07:30:00,2020-05-02 07:30:00,999.17
2020-05-02 08:30:00,2020-05-02 08:30:00,1064.94
2020-05-02 09:30:00,2020-05-02 09:30:00,1130.48
2020-05-02 10:30:00,2020-05-02 10:30:00,1125.74
2020-05-02 11:30:00,2020-05-02 11:30:00,1104.31
2020-05-02 12:30:00,2020-05-02 12:30:00,1029.48
2020-05-02 13:30:00,2020-05-02 13:30:00,0.0
2020-05-02 14:30:00,2020-05-02 14:30:00,0.0
2020-05-02 15:30:00,2020-05-02 15:30:00,0.0
2020-05-02 16:30:00,2020-05-02 16:30:00,0.0
2020-05-02 17:30:00,2020-05-02 17:30:00,0.0
2020-05-02 18:30:00,2020-05-02 18:30:00,0.0
2020-05-02 19:30:00,2020-05-02 19:30:00,0.0
2020-05-02 20:30:00,2020-05-02 20:30:00,0.0
2020-05-02 21:30:00,2020-05-02 21:30:00,0.0
2020-05-02 22:30:00,2020-05-02 22:30:00,0.0
2020-05-02 23:30:00,2020-05-02 23:30:00,0.0
2020-05-03 00:30:00,2020-05-03 00:30:00,0.0
2020-05-03 01:30:00,2020-05-03 01:30:00,57.93
2020-05-03 02:30:00,2020-05-03 02:30:00,260.34
2020-05-03 03:30:00,2020-05-03 03:30:00,528.31
2020-05-03 04:30:00,2020-05-03 04:30:00,687.69
2020-05-03 05:30:00,2020-05-03 05:30:00,724.32
2020-05-03 06:30:00,2020-05-03 06:30:00,727.91
2020-05-03 07:30:00,2020-05-03 07:30:00,721.62
2020-05-03 08:30:00,2020-05-03 08:30:00,701.18
2020-05-03 09:30:00,2020-05-03 09:30:00,642.83
2020-05-03 10:30:00,2020-05-03 10:30:00,635.91
2020-05-03 11:30:00,2020-05-03 11:30:00,765.12
2020-05-03 12:30:00,2020-05-03 12:30:00,461.15
2020-05-03 13:30:00,2020-05-03 13:30:00,0.0
2020-05-03 14:30:00,2020-05-03 14:30:00,0.0
2020-05-03 15:30:00,2020-05-03 15:30:00,0.0
2020-05-03 16:30:00,2020-05-03 16:30:00,0.0
2020-05-03 17:30:00,2020-05-03 17:30:00,0.0
2020-05-03 18:30:00,2020-05-03 18:30:00,0.0
2020-05-03 19:30:00,2020-05-03 19:30:00,0.0
2020-05-03 20:30:00,2020-05-03 20:30:00,0.0
2020-05-03 21:30:00,2020-05-03 21:30:00,0.0
2020-05-03 22:30:00,2020-05-03 22:30:00,0.0
2020-05-03 23:30:00,2020-05-03 23:30:00,0.0
2020-05-04 00:30:00,2020-05-04 00:30:00,0.0
2020-05-04 01:30:00,2020-05-04 01:30:00,61.48
2020-05-04 02:30:00,2020-05-04 02:30:00,322.6
2020-05-04 03:30:00,2020-05-04 03:30:00,570.54
2020-05-04 04:30:00,2020-05-04 04:30:00,732.06
2020-05-04 05:30:00,2020-05-04 05:30:00,825.15
2020-05-04 06:30:00,2020-05-04 06:30:00,880.5
2020-05-04 07:30:00,2020-05-04 07:30:00,928.22
2020-05-04 08:30:00,2020-05-04 08:30:00,990.71
2020-05-04 09:30:00,2020-05-04 09:30:00,1006.2
2020-05-04 10:30:00,2020-05-04 10:30:00,1077.59
2020-05-04 11:30:00,2020-05-04 11:30:00,1224.44
2020-05-04 12:30:00,2020-05-04 12:30:00,1375.27
2020-05-04 13:30:00,2020-05-04 13:30:00,0.0
2020-05-04 14:30:00,2020-05-04 14:30:00,0.0
2020-05-04 15:30:00,2020-05-04 15:30:00,0.0
2020-05-04 16:30:00,2020-05-04 16:30:00,0.0
2020-05-04 17:30:00,2020-05-04 17:30:00,0.0
2020-05-04 18:30:00,2020-05-04 18:30:00,0.0
2020-05-04 19:30:00,2020-05-04 19:30:00,0.0
2020-05-04 20:30:00,2020-05-04 20:30:00,0.0
2020-05-04 21:30:00,2020-05-04 21:30:00,0.0
2020-05-04 22:30:00,2020-05-04 22:30:00,0.0
2020-05-04 23:30:00,2020-05-04 23:30:00,0.0
2020-05-05 00:30:00,2020-05-05 00:30:00,0.0
2020-05-05 01:30:00,2020-05-05 01:30:00,67.05
2020-05-05 02:30:00,2020-05-05 02:30:00,343.1
2020-05-05 03:30:00,2020-05-05 03:30:00,586.27
2020-05-05 04:30:00,2020-05-05 04:30:00,747.04
2020-05-05 05:30:00,2020-05-05 05:30:00,847.24
2020-05-05 06:30:00,2020-05-05 06:30:00,913.24
2020-05-05 07:30:00,2020-05-05 07:30:00,896.48
2020-05-05 08:30:00,2020-05-05 08:30:00,1060.19
2020-05-05 09:30:00,2020-05-05 09:30:00,1064.39
2020-05-05 10:30:00,2020-05-05 10:30:00,1166.42
2020-05-05 11:30:00,2020-05-05 11:30:00,1247.23
2020-05-05 12:30:00,2020-05-05 12:30:00,1562.07
2020-05-05 13:30:00,2020-05-05 13:30:00,0.0
2020-05-05 14:30:00,2020-05-05 14:30:00,0.0
2020-05-05 15:30:00,2020-05-05 15:30:00,0.0
2020-05-05 16:30:00,2020-05-05 16:30:00,0.0
2020-05-05 17:30:00,2020-05-05 17:30:00,0.0
2020-05-05 18:30:00,2020-05-05 18:30:00,0.0
2020-05-05 19:30:00,2020-05-05 19:30:00,0.0
2020-05-05 20:30:00,2020-05-05 20:30:00,0.0
2020-05-05 21:30:00,2020-05-05 21:30:00,0.0
2020-05-05 22:30:00,2020-05-05 22:30:00,0.0
2020-05-05 23:30:00,2020-05-05 23:30:00,0.0
2020-05-06 00:30:00,2020-05-06 00:30:00,0.0
2020-05-06 01:30:00,2020-05-06 01:30:00,71.45
2020-05-06 02:30:00,2020-05-06 02:30:00,360.88
2020-05-06 03:30:00,2020-05-06 03:30:00,605.46
2020-05-06 04:30:00,2020-05-06 04:30:00,766.32
2020-05-06 05:30:00,2020-05-06 05:30:00,874.6
2020-05-06 06:30:00,2020-05-06 06:30:00,955.2
2020-05-06 07:30:00,2020-05-06 07:30:00,993.09
2020-05-06 08:30:00,2020-05-06 08:30:00,909.2
2020-05-06 09:30:00,2020-05-06 09:30:00,1089.87
2020-05-06 10:30:00,2020-05-06 10:30:00,1059.47
2020-05-06 11:30:00,2020-05-06 11:30:00,1146.69
2020-05-06 12:30:00,2020-05-06 12:30:00,1419.12
2020-05-06 13:30:00,2020-05-06 13:30:00,0.0
2020-05-06 14:30:00,2020-05-06 14:30:00,0.0
2020-05-06 15:30:00,2020-05-06 15:30:00,0.0
2020-05-06 16:30:00,2020-05-06 16:30:00,0.0
2020-05-06 17:30:00,2020-05-06 17:30:00,0.0
2020-05-06 18:30:00,2020-05-06 18:30:00,0.0
2020-05-06 19:30:00,2020-05-06 19:30:00,0.0
2020-05-06 20:30:00,2020-05-06 20:30:00,0.0
2020-05-06 21:30:00,2020-05-06 21:30:00,0.0
2020-05-06 22:30:00,2020-05-06 22:30:00,0.0
2020-05-06 23:30:00,2020-05-06 23:30:00,0.0
2020-05-07 00:30:00,2020-05-07 00:30:00,0.0
2020-05-07 01:30:00,2020-05-07 01:30:00,74.78
2020-05-07 02:30:00,2020-05-07 02:30:00,360.9
2020-05-07 03:30:00,2020-05-07 03:30:00,584.98
2020-05-07 04:30:00,2020-05-07 04:30:00,746.84
2020-05-07 05:30:00,2020-05-07 05:30:00,872.6
2020-05-07 06:30:00,2020-05-07 06:30:00,951.43
2020-05-07 07:30:00,2020-05-07 07:30:00,1025.11
2020-05-07 08:30:00,2020-05-07 08:30:00,1093.47
2020-05-07 09:30:00,2020-05-07 09:30:00,1159.4
2020-05-07 10:30:00,2020-05-07 10:30:00,1237.03
2020-05-07 11:30:00,2020-05-07 11:30:00,1352.11
2020-05-07 12:30:00,2020-05-07 12:30:00,1695.27
2020-05-07 13:30:00,2020-05-07 13:30:00,0.0
2020-05-07 14:30:00,2020-05-07 14:30:00,0.0
2020-05-07 15:30:00,2020-05-07 15:30:00,0.0
2020-05-07 16:30:00,2020-05-07 16:30:00,0.0
2020-05-07 17:30:00,2020-05-07 17:30:00,0.0
2020-05-07 18:30:00,2020-05-07 18:30:00,0.0
2020-05-07 19:30:00,2020-05-07 19:30:00,0.0
2020-05-07 20:30:00,2020-05-07 20:30:00,0.0
2020-05-07 21:30:00,2020-05-07 21:30:00,0.0
2020-05-07 22:30:00,2020-05-07 22:30:00,0.0
2020-05-07 23:30:00,2020-05-07 23:30:00,0.0
2020-05-08 00:30:00,2020-05-08 00:30:00,0.0
2020-05-08 01:30:00,2020-05-08 01:30:00,80.58
2020-05-08 02:30:00,2020-05-08 02:30:00,371.61
2020-05-08 03:30:00,2020-05-08 03:30:00,612.88
2020-05-08 04:30:00,2020-05-08 04:30:00,768.95
2020-05-08 05:30:00,2020-05-08 05:30:00,873.63
2020-05-08 06:30:00,2020-05-08 06:30:00,951.17
2020-05-08 07:30:00,2020-05-08 07:30:00,1013.24
2020-05-08 08:30:00,2020-05-08 08:30:00,1072.19
2020-05-08 09:30:00,2020-05-08 09:30:00,1105.76
2020-05-08 10:30:00,2020-05-08 10:30:00,1165.87
2020-05-08 11:30:00,2020-05-08 11:30:00,1251.07
2020-05-08 12:30:00,2020-05-08 12:30:00,1474.67
2020-05-08 13:30:00,2020-05-08 13:30:00,0.0
2020-05-08 14:30:00,2020-05-08 14:30:00,0.0
2020-05-08 15:30:00,2020-05-08 15:30:00,0.0
2020-05-08 16:30:00,2020-05-08 16:30:00,0.0
2020-05-08 17:30:00,2020-05-08 17:30:00,0.0
2020-05-08 18:30:00,2020-05-08 18:30:00,0.0
2020-05-08 19:30:00,2020-05-08 19:30:00,0.0
2020-05-08 20:30:00,2020-05-08 20:30:00,0.0
2020-05-08 21:30:00,2020-05-08 21:30:00,0.0
2020-05-08 22:30:00,2020-05-08 22:30:00,0.0
2020-05-08 23:30:00,2020-05-08 23:30:00,0.0
2020-05-09 00:30:00,2020-05-09 00:30:00,0.0
2020-05-09 01:30:00,2020-05-09 01:30:00,81.18
2020-05-09 02:30:00,2020-05-09 02:30:00,366.97
2020-05-09 03:30:00,2020-05-09 03:30:00,604.67
2020-05-09 04:30:00,2020-05-09 04:30:00,756.54
2020-05-09 05:30:00,2020-05-09 05:30:00,864.76
2020-05-09 06:30:00,2020-05-09 06:30:00,945.16
2020-05-09 07:30:00,2020-05-09 07:30:00,1011.56
2020-05-09 08:30:00,2020-05-09 08:30:00,1076.6
2020-05-09 09:30:00,2020-05-09 09:30:00,1119.85
2020-05-09 10:30:00,2020-05-09 10:30:00,1044.34
2020-05-09 11:30:00,2020-05-09 11:30:00,972.67
2020-05-09 12:30:00,2020-05-09 12:30:00,1462.72
2020-05-09 13:30:00,2020-05-09 13:30:00,0.0
2020-05-09 14:30:00,2020-05-09 14:30:00,0.0
